12.144, 0.18,0.05, 0.05
12.206, 0.27,0.05, 0.05
12.268, 0.10,0.05, 0.05
12.330, 0.12,0.06, 0.06
12.393, 0.17,0.06, 0.06
12.454, 0.06,0.06, 0.06
12.516, 0.11,0.06, 0.06
12.578, 0.20,0.06, 0.06
12.640, 0.03,0.06, 0.06
12.702, 0.07,0.06, 0.06
12.764, 0.09,0.06, 0.06
12.826, 0.09,0.06, 0.06
12.888, 0.26,0.07, 0.07
12.950, 0.09,0.07, 0.07
13.012, 0.01,0.07, 0.07
13.073, -0.01,0.07, 0.07
13.135, 0.00,0.06, 0.06
13.197, 0.06,0.06, 0.06
13.260, -0.06,0.06, 0.06
13.322, -0.03,0.06, 0.06
13.384, 0.20,0.06, 0.06
13.445, 0.19,0.06, 0.06
13.507, 0.43,0.07, 0.07
13.569, 0.23,0.08, 0.08
13.631, 0.17,0.08, 0.08
13.694, -0.09,0.07, 0.07
13.755, 0.12,0.08, 0.08
13.817, -0.03,0.07, 0.07
13.879, 0.14,0.07, 0.07
13.941, 0.27,0.08, 0.08
14.003, 0.11,0.08, 0.08
14.064, 0.36,0.09, 0.09
14.127, 0.25,0.09, 0.09
14.189, 0.10,0.09, 0.09
14.250, -0.02,0.09, 0.09
14.312, 0.33,0.09, 0.09
14.375, 0.11,0.09, 0.09
14.437, 0.27,0.10, 0.10
14.499, 0.29,0.10, 0.10
14.561, 0.17,0.10, 0.10
14.622, 0.05,0.10, 0.10
14.685, 0.16,0.10, 0.10
14.747, 0.25,0.11, 0.11
14.809, 0.31,0.11, 0.11
14.872, 0.01,0.11, 0.11
14.934, 0.02,0.11, 0.11
14.996, 0.09,0.11, 0.11
15.058, 0.07,0.10, 0.11
15.120, 0.09,0.10, 0.10
15.182, 0.15,0.11, 0.11
15.244, 0.13,0.11, 0.11
15.307, 0.10,0.11, 0.11
15.368, 0.23,0.11, 0.11
15.430, 0.13,0.11, 0.11
15.493, -0.01,0.11, 0.11
15.555, 0.26,0.11, 0.11
15.617, 0.03,0.11, 0.11
15.678, 0.11,0.11, 0.11
15.741, 0.02,0.11, 0.11
15.803, 0.20,0.11, 0.11
15.865, 0.08,0.11, 0.11
15.926, 0.09,0.11, 0.11
15.989, 0.29,0.11, 0.11
16.050, 0.25,0.11, 0.11
16.112, 0.15,0.12, 0.12
16.174, 0.25,0.12, 0.12
16.236, 0.18,0.12, 0.12
16.299, 0.07,0.12, 0.12
16.361, 0.22,0.12, 0.12
16.423, 0.26,0.12, 0.12
16.485, 0.32,0.13, 0.13
16.547, 0.45,0.13, 0.13
16.609, 0.37,0.14, 0.14
16.671, 0.30,0.14, 0.14
16.733, 0.27,0.15, 0.15
16.795, 0.18,0.15, 0.15
16.857, 0.23,0.15, 0.15
16.920, 0.42,0.15, 0.15
16.981, 0.35,0.16, 0.16
17.043, 0.45,0.16, 0.16
17.105, 0.28,0.17, 0.17
17.167, 0.11,0.17, 0.17
17.230, 0.10,0.16, 0.17
17.292, 0.10,0.16, 0.16
17.354, 0.23,0.16, 0.16
17.417, 0.45,0.17, 0.17
17.478, 0.12,0.17, 0.17
17.540, 0.27,0.17, 0.17
17.603, 0.17,0.17, 0.17
17.665, 0.16,0.17, 0.17
17.727, 0.08,0.17, 0.17
17.789, 0.39,0.17, 0.17
17.851, 0.30,0.18, 0.18
17.913, 0.33,0.18, 0.18
17.975, 0.38,0.18, 0.18
18.037, 0.42,0.19, 0.19
18.099, 0.31,0.19, 0.19
18.161, 0.51,0.20, 0.20
18.223, 0.50,0.21, 0.21
18.285, 0.38,0.21, 0.21
18.347, 0.25,0.21, 0.21
18.409, 0.56,0.22, 0.22
18.471, 0.33,0.22, 0.22
18.533, 0.33,0.22, 0.22
18.595, 0.52,0.23, 0.23
18.657, 0.26,0.23, 0.23
18.719, 0.37,0.23, 0.23
18.781, 0.26,0.23, 0.23
18.842, 0.51,0.24, 0.24
18.905, 0.47,0.24, 0.24
18.967, 0.11,0.24, 0.24
19.028, 0.46,0.25, 0.25
19.091, 0.53,0.25, 0.25
19.153, 0.39,0.26, 0.26
19.214, 0.25,0.26, 0.26
19.276, 0.27,0.26, 0.26
19.339, 0.45,0.26, 0.26
19.400, 0.39,0.26, 0.26
19.462, 0.49,0.27, 0.27
19.524, 0.30,0.27, 0.27
19.587, 0.56,0.27, 0.27
19.649, 0.29,0.28, 0.28
19.710, 0.46,0.28, 0.28
19.772, 0.64,0.29, 0.29
19.835, 0.44,0.29, 0.29
19.897, 0.29,0.29, 0.29
19.960, 0.52,0.30, 0.29
20.022, 0.37,0.30, 0.30
20.084, 0.64,0.30, 0.30
20.146, 0.61,0.31, 0.31
20.209, 0.59,0.32, 0.32
20.271, 0.48,0.32, 0.32
20.333, 0.78,0.33, 0.33
20.396, 0.30,0.33, 0.33
20.458, 0.43,0.33, 0.33
20.519, 0.23,0.33, 0.33
20.581, 0.33,0.33, 0.33
20.644, 0.36,0.33, 0.33
20.706, 0.50,0.33, 0.33
20.768, 0.28,0.33, 0.33
20.830, 0.37,0.33, 0.33
20.893, 0.40,0.34, 0.34
20.955, 0.25,0.33, 0.33
21.016, 0.28,0.33, 0.33
21.078, 0.42,0.33, 0.33
21.140, 0.33,0.33, 0.33
21.203, 0.38,0.34, 0.34
21.265, 0.43,0.34, 0.34
21.326, 0.24,0.34, 0.34
21.388, 0.61,0.34, 0.34
21.451, 0.33,0.34, 0.34
21.513, 0.39,0.34, 0.34
21.575, 0.44,0.34, 0.34
21.637, 0.38,0.34, 0.34
21.699, 0.27,0.34, 0.34
21.761, 0.26,0.34, 0.34
21.823, 0.41,0.34, 0.34
21.886, 0.28,0.34, 0.34
21.948, 0.34,0.34, 0.34
22.010, 0.18,0.34, 0.34
22.073, 0.61,0.34, 0.34
22.134, 0.29,0.34, 0.34
22.196, 0.28,0.34, 0.34
22.258, 0.31,0.34, 0.34
22.321, 0.29,0.34, 0.34
22.383, 0.26,0.34, 0.34
22.445, 0.49,0.34, 0.34
22.507, 0.22,0.34, 0.34
22.569, 0.39,0.34, 0.34
22.630, 0.25,0.34, 0.34
22.692, 0.35,0.34, 0.34
22.755, 0.26,0.34, 0.34
22.817, 0.57,0.34, 0.34
22.879, 0.49,0.34, 0.34
22.941, 0.42,0.35, 0.35
23.003, 0.44,0.35, 0.35
23.065, 0.18,0.34, 0.34
23.127, 0.45,0.35, 0.35
23.189, 0.34,0.35, 0.35
23.251, 0.37,0.35, 0.35
23.314, 0.39,0.35, 0.35
23.376, 0.46,0.35, 0.35
23.438, 0.22,0.35, 0.35
23.501, 0.34,0.35, 0.35
23.562, 0.42,0.35, 0.35
23.624, 0.45,0.35, 0.35
23.686, 0.54,0.36, 0.35
23.749, 0.41,0.36, 0.36
23.811, 0.43,0.36, 0.36
23.873, 0.29,0.36, 0.36
23.936, 0.27,0.35, 0.36
23.998, 0.16,0.35, 0.35
24.060, 0.20,0.35, 0.35
24.121, 0.42,0.35, 0.35
24.184, 0.16,0.34, 0.35
24.246, 0.20,0.34, 0.34
24.308, 0.09,0.34, 0.34
24.370, 0.26,0.33, 0.33
24.432, 0.48,0.34, 0.34
24.495, 0.34,0.34, 0.34
24.557, 0.41,0.34, 0.34
24.619, 0.40,0.34, 0.34
24.681, 0.25,0.34, 0.34
24.744, 0.49,0.34, 0.34
24.806, 0.29,0.34, 0.34
24.867, 0.30,0.34, 0.34
24.929, 0.25,0.34, 0.34
24.991, 0.18,0.33, 0.34
25.054, 0.10,0.33, 0.33
25.116, -0.15,0.32, 0.32
25.178, 0.21,0.32, 0.32
25.240, 0.12,0.31, 0.31
25.302, 0.08,0.31, 0.31
25.364, -0.01,0.30, 0.30
25.426, 0.12,0.30, 0.30
25.488, -0.16,0.29, 0.29
25.550, 0.16,0.28, 0.28
25.612, -0.18,0.27, 0.28
25.674, 0.05,0.27, 0.27
25.736, 0.00,0.26, 0.26
25.799, -0.17,0.25, 0.25
25.861, -0.16,0.24, 0.25
25.923, -0.15,0.24, 0.24
25.985, 0.19,0.24, 0.24
26.047, -0.15,0.23, 0.23
26.109, -0.12,0.22, 0.22
26.172, -0.06,0.21, 0.21
26.234, -0.03,0.21, 0.21
26.296, 0.03,0.20, 0.20
26.359, 0.08,0.20, 0.20
26.421, -0.02,0.20, 0.20
26.483, 0.02,0.19, 0.19
26.545, 0.22,0.19, 0.19
26.607, -0.02,0.19, 0.19
26.669, -0.01,0.18, 0.18
26.732, -0.25,0.17, 0.18
26.793, -0.06,0.17, 0.17
26.855, -0.15,0.16, 0.16
26.917, -0.07,0.16, 0.16
26.979, -0.21,0.15, 0.15
27.042, -0.34,0.14, 0.14
27.104, -0.08,0.13, 0.14
27.166, -0.25,0.13, 0.13
27.229, 0.13,0.13, 0.13
27.290, -0.11,0.12, 0.12
27.352, -0.20,0.11, 0.11
27.414, 0.14,0.11, 0.11
27.477, -0.02,0.11, 0.11
27.539, 0.00,0.11, 0.11
27.601, -0.12,0.10, 0.10
27.663, -0.20,0.10, 0.10
27.725, -0.36,0.09, 0.09
27.787, -0.30,0.08, 0.08
27.849, -0.45,0.07, 0.07
27.911, -0.42,0.06, 0.06
27.973, -0.28,0.05, 0.05
28.035, -0.31,0.04, 0.04
28.097, -0.11,0.04, 0.04
28.159, -0.18,0.03, 0.03
28.221, -0.36,0.03, 0.03
28.283, -0.12,0.02, 0.02
28.346, -0.30,0.02, 0.02
28.407, -0.33,0.01, 0.01
28.469, -0.48,-0.00, -0.00
28.531, -0.41,-0.01, -0.01
28.594, -0.53,-0.02, -0.02
28.656, -0.40,-0.03, -0.03
28.719, -0.47,-0.04, -0.04
28.781, -0.34,-0.05, -0.05
28.843, -0.26,-0.05, -0.05
28.905, -0.32,-0.06, -0.06
28.967, -0.36,-0.06, -0.06
29.029, -0.26,-0.07, -0.07
29.091, -0.33,-0.07, -0.07
29.153, -0.43,-0.08, -0.08
29.214, -0.47,-0.09, -0.09
29.276, -0.32,-0.10, -0.09
29.339, -0.33,-0.10, -0.10
29.401, -0.10,-0.10, -0.10
29.462, -0.34,-0.11, -0.11
29.524, -0.46,-0.11, -0.11
29.587, -0.38,-0.12, -0.12
29.649, -0.34,-0.12, -0.12
29.711, -0.20,-0.13, -0.13
29.773, -0.29,-0.13, -0.13
29.835, -0.63,-0.14, -0.14
29.897, -0.44,-0.15, -0.15
29.959, -0.37,-0.15, -0.15
30.021, -0.64,-0.16, -0.16
30.083, -0.43,-0.17, -0.17
30.145, -0.57,-0.18, -0.18
30.207, -0.60,-0.19, -0.18
30.270, -0.49,-0.19, -0.19
30.331, -0.33,-0.20, -0.20
30.392, -0.46,-0.20, -0.20
30.454, -0.56,-0.21, -0.21
30.516, -0.53,-0.22, -0.22
30.577, -0.52,-0.22, -0.22
30.640, -0.58,-0.23, -0.23
30.702, -0.26,-0.23, -0.23
30.764, -0.49,-0.24, -0.24
30.826, -0.36,-0.24, -0.24
30.889, -0.32,-0.24, -0.24
30.951, -0.39,-0.24, -0.24
31.013, -0.48,-0.25, -0.25
31.075, -0.29,-0.25, -0.25
31.137, -0.26,-0.25, -0.25
31.199, -0.37,-0.25, -0.25
31.261, -0.44,-0.26, -0.26
31.323, -0.20,-0.26, -0.26
31.386, -0.24,-0.26, -0.26
31.447, -0.16,-0.25, -0.25
31.509, -0.28,-0.25, -0.25
31.571, -0.18,-0.25, -0.25
31.634, -0.31,-0.25, -0.25
31.696, -0.35,-0.26, -0.26
31.758, -0.33,-0.26, -0.26
31.821, -0.17,-0.26, -0.26
31.883, -0.25,-0.26, -0.26
31.945, -0.36,-0.26, -0.26
32.007, -0.17,-0.26, -0.26
32.069, -0.50,-0.26, -0.26
32.130, -0.20,-0.26, -0.26
32.192, -0.39,-0.26, -0.26
32.254, -0.52,-0.27, -0.27
32.317, -0.43,-0.27, -0.27
32.380, -0.52,-0.28, -0.28
32.441, -0.55,-0.28, -0.28
32.503, -0.51,-0.29, -0.29
32.565, -0.25,-0.29, -0.29
32.627, -0.23,-0.29, -0.29
32.690, -0.28,-0.29, -0.29
32.751, -0.15,-0.28, -0.28
32.813, -0.43,-0.29, -0.29
32.875, -0.52,-0.29, -0.29
32.937, -0.14,-0.29, -0.29
33.000, -0.32,-0.29, -0.29
33.061, -0.48,-0.29, -0.29
33.123, -0.20,-0.29, -0.29
33.185, -0.54,-0.30, -0.30
33.248, -0.35,-0.30, -0.30
33.310, -0.43,-0.30, -0.30
33.372, -0.20,-0.30, -0.30
33.434, -0.36,-0.30, -0.30
33.496, -0.38,-0.30, -0.30
33.558, -0.10,-0.30, -0.30
33.620, -0.15,-0.29, -0.29
33.682, -0.27,-0.29, -0.29
33.744, -0.09,-0.29, -0.29
33.806, -0.33,-0.29, -0.29
33.868, -0.31,-0.29, -0.29
33.930, -0.25,-0.29, -0.29
33.992, -0.07,-0.28, -0.29
34.054, -0.21,-0.28, -0.28
34.115, -0.36,-0.28, -0.28
34.178, -0.14,-0.28, -0.28
34.240, -0.28,-0.28, -0.28
34.303, -0.43,-0.28, -0.28
34.365, -0.37,-0.29, -0.29
34.427, -0.28,-0.29, -0.29
34.489, -0.53,-0.29, -0.29
34.551, -0.33,-0.29, -0.29
34.613, -0.31,-0.29, -0.29
34.675, -0.32,-0.29, -0.29
34.737, -0.31,-0.29, -0.29
